folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0028_e4830334-5c40-4282-b3e2-42b9c1930e9e,48,x,,,,,,202,218,,,,2,250
,,,x,,,,,129,149,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0028_e4830334-5c40-4282-b3e2-42b9c1930e9e,91,x,,,,,,150,173,,,,2,250
,,,x,,,,,46,64,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0028_e4830334-5c40-4282-b3e2-42b9c1930e9e,567,x,,,,,,427,437,,,,340,539
,,,x,,,,,403,421,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0029_d23a9aa6-c0bc-4d72-958b-14f0eabe0a80,63,x,,,,,,128,170,,,,10,430
,,,x,,,,,56,123,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0029_d23a9aa6-c0bc-4d72-958b-14f0eabe0a80,3735,x,,,,,,98,136,,,,10,430
,,x,,,,,,193,225,,,
,,,x,,,,,142,188,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20161020_0003_0001_1350e44f-7bb9-4de5-8d95-e5e6295ebdc8,38,x,,,,,,57,84,,,,2,330
,,x,,,,,,89,107,,,
,,,x,,,,,2,50,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20161020_0003_0001_1350e44f-7bb9-4de5-8d95-e5e6295ebdc8,165,x,,,,,,214,223,,,,2,330
,,x,,,,,,226,232,,,
,,,x,,,,,170,210,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20161020_0003_0001_1350e44f-7bb9-4de5-8d95-e5e6295ebdc8,206,x,,,,,,126,140,,,,2,330
,,x,,,,,,143,154,,,
,,,x,,,,,19,41,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20161020_0003_0002_bd068516-88a5-4a79-b985-749c8557a91f,88,x,,,,,,25,47,,,
,,,x,,,,,52,109,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20161020_0003_0002_bd068516-88a5-4a79-b985-749c8557a91f,1031,x,,,,,,275,393,,,
,,x,,,,,,398,429,,,
,,,x,,,,,154,193,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20161020_0003_0003_6bf84a9c-40f4-4e82-a86d-fe6e171cdb9b,137,x,,,,,,164,175,,,,40,420
,,x,,,,,,181,244,,,
,,,x,,,,,95,161,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20161020_0003_0005_b55eef0d-c6e3-40b5-85d4-207c0c2907ff,11,x,,,,,,206,236,,,,2,570
,,x,,,,,,322,346,,,
,,,x,,,,,40,188,,,
,,,x,,,,,242,316,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20161020_0003_0007_1b6602bd-d561-4807-85ba-886ca6fe8acd,1320,x,,,,,,299,374,,,
,,,x,,,,,270,296,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20161020_0003_0007_1b6602bd-d561-4807-85ba-886ca6fe8acd,1917,x,,,,,,215,233,,,
,,x,,,,,,141,209,,,
,,,x,,,,,240,251,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20161020_0003_0007_1b6602bd-d561-4807-85ba-886ca6fe8acd,4816,x,,,,,,404,420,,,
,,,x,,,,,426,489,,,
,,,x,,,,,494,627,,,
,,,x,,,,,636,667,,,
,,,x,,,,,673,694,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20161020_0003_0010_119173b0-dc0a-4bad-906b-00bef4592125,703,x,,,,,,52,174,,,
