folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0018_33632d1a-9648-49be-8ea0-7f3ca26c21d9,310,x,,,,,,59,89,,,
,,x,,,,,,103,125,,,
,,,x,,,,,2,14,,,
,,,x,,,,,20,40,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0018_33632d1a-9648-49be-8ea0-7f3ca26c21d9,503,x,,,,,,182,191,,,
,,x,,,,,,197,208,,,
,,x,,,,,,214,231,,,
,,x,,,,,,242,248,,,
,,x,,,,,,255,261,,,
,,x,,,,,,269,284,,,
,,x,,,,,,291,345,,,
,,,x,,,,,15,131,,,
,,,x,,,,,138,160,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0018_33632d1a-9648-49be-8ea0-7f3ca26c21d9,689,x,,,,,,109,146,,,
,,,x,,,,,80,105,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0018_33632d1a-9648-49be-8ea0-7f3ca26c21d9,3229,x,,,,,,179,205,,,
,,,x,,,,,115,175,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0019_39a51eef-d36f-4c9e-b994-e2ae6022a14d,65,x,,,,,,28,66,,,
,,,x,,,,,115,195,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0019_39a51eef-d36f-4c9e-b994-e2ae6022a14d,6216,x,,,,,,234,252,,,
,,x,,,,,,263,274,,,
,,,x,,,,,191,228,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0019_39a51eef-d36f-4c9e-b994-e2ae6022a14d,8779,x,,,,,,419,459,,,
,,x,,,,,,466,495,,,
,,x,,,,,,501,507,,,
,,x,,,,,,527,534,,,
,,x,,,,,,540,558,,,
,,x,,,,,,565,600,,,
,,,x,,,,,325,395,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0020_8353c46c-2ac4-42f5-8d8c-f80f435291d7,218,x,,,,,,377,385,,,,210,730
,,x,,,,,,388,398,,,
,,x,,,,,,405,464,,,
,,x,,,,,,471,485,,,
,,,x,,,,,334,372,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0020_8353c46c-2ac4-42f5-8d8c-f80f435291d7,536,x,,,,,,210,223,,,,210,730
,,x,,,,,,251,277,,,
,,x,,,,,,282,334,,,
,,,x,,,,,369,385,,,
,,,x,,,,,389,398,,,
